Dates,Import,Export,Production
2017-02-22,15873.469670710572,68000.35528596188,53395.552859618714
2017-02-23,15844.590987868283,67917.93414211439,53307.34142114385
2017-02-24,15815.712305025996,67835.5129982669,53219.12998266898
2017-02-25,15786.833622183709,67753.09185441941,53130.918544194115
2017-02-26,15757.95493934142,67670.67071057193,53042.70710571923
2017-02-27,15729.076256499133,67588.24956672444,52954.495667244366
2017-02-28,15700.197573656846,67505.82842287695,52866.284228769495
2017-03-01,15671.318890814558,67423.40727902946,52778.07279029463
2017-03-02,15642.440207972271,67340.98613518197,52689.86135181975
2017-03-03,15613.561525129984,67258.56499133448,52601.64991334489
2017-03-04,15584.682842287697,67176.143847487,52513.43847487002
2017-03-05,15555.804159445408,67093.72270363952,52425.227036395154
2017-03-06,15526.925476603119,67011.30155979202,52337.01559792027
2017-03-07,15498.04679376083,66928.88041594453,52248.804159445404
2017-03-08,15469.168110918545,66846.45927209705,52160.59272097054
2017-03-09,15440.289428076256,66764.03812824957,52072.38128249567
2017-03-10,15411.410745233969,66681.61698440208,51984.1698440208
2017-03-11,15382.532062391681,66599.1958405546,51895.95840554593
2017-03-12,15353.653379549394,66516.77469670711,51807.74696707106
2017-03-13,15324.774696707107,66434.35355285963,51719.53552859619
2017-03-14,15295.896013864816,66351.93240901214,51631.324090121314
2017-03-15,15267.01733102253,66269.51126516465,51543.11265164644
2017-03-16,15238.138648180242,66187.09012131716,51454.90121317158
2017-03-17,15209.259965337955,66104.66897746967,51366.68977469671
2017-03-18,15180.381282495668,66022.24783362218,51278.47833622184
2017-03-19,15151.50259965338,65939.8266897747,51190.266897746966
2017-03-20,15122.623916811093,65857.4055459272,51102.0554592721
2017-03-21,15093.745233968804,65774.98440207972,51013.84402079722
2017-03-22,15064.866551126515,65692.56325823223,50925.63258232235
2017-03-23,15035.987868284228,65610.14211438474,50837.42114384749
2017-03-24,15007.109185441941,65527.72097053726,50749.20970537262
2017-03-25,14978.230502599654,65445.29982668978,50660.998266897746
2017-03-26,14949.351819757365,65362.87868284229,50572.786828422875
2017-03-27,14920.47313691508,65280.4575389948,50484.57538994801
2017-03-28,14891.59445407279,65198.03639514732,50396.36395147314
2017-03-29,14862.715771230502,65115.61525129982,50308.15251299827
2017-03-30,14833.837088388214,65033.194107452335,50219.94107452339
2017-03-31,14804.958405545927,64950.77296360485,50131.72963604853
2017-04-01,14776.079722703638,64868.351819757365,50043.518197573656
2017-04-02,14747.201039861351,64785.930675909876,49955.30675909879
2017-04-03,14718.322357019064,64703.509532062395,49867.095320623914
2017-04-04,14689.443674176777,64621.08838821491,49778.88388214905
2017-04-05,14660.564991334488,64538.66724436741,49690.67244367417
2017-04-06,14631.6863084922,64456.24610051993,49602.46100519931
