Dates,Import,Export,Production
2014-01-16,15403.985849056604,37575.731132075474,23477.127358490565
2014-01-17,15269.471698113208,37353.96226415094,23326.754716981133
2014-01-18,15134.957547169812,37132.193396226416,23176.382075471698
2014-01-19,15000.443396226416,36910.42452830189,23026.009433962263
2014-01-20,14865.929245283018,36688.65566037736,22875.63679245283
2014-01-21,14731.415094339622,36466.88679245283,22725.264150943396
2014-01-22,14596.900943396227,36245.1179245283,22574.89150943396
2014-01-23,14462.386792452831,36023.34905660377,22424.51886792453
2014-01-24,14327.872641509435,35801.58018867925,22274.146226415098
2014-01-25,14193.35849056604,35579.811320754714,22123.77358490566
2014-01-26,14058.844339622643,35358.04245283019,21973.400943396227
2014-01-27,13924.330188679245,35136.27358490566,21823.028301886792
2014-01-28,13789.816037735849,34914.50471698114,21672.655660377357
2014-01-29,13655.301886792453,34692.735849056604,21522.28301886792
2014-01-30,13520.787735849057,34470.96698113208,21371.910377358494
2014-01-31,13386.27358490566,34249.198113207545,21221.53773584906
2014-02-01,13251.759433962265,34027.42924528302,21071.165094339623
2014-02-02,13117.245283018869,33805.660377358494,20920.792452830192
2014-02-03,12982.73113207547,33583.89150943396,20770.419811320757
2014-02-04,12848.216981132075,33362.122641509435,20620.04716981132
2014-02-05,12713.70283018868,33140.35377358491,20469.674528301886
2014-02-06,12579.188679245284,32918.58490566038,20319.301886792455
2014-02-07,12444.674528301888,32696.81603773585,20168.92924528302
2014-02-08,12310.160377358492,32475.04716981132,20018.556603773584
2014-02-09,12175.646226415096,32253.278301886792,19868.183962264153
2014-02-10,12041.1320754717,32031.509433962266,19717.811320754718
2014-02-11,11906.617924528302,31809.74056603774,19567.438679245286
2014-02-12,11772.103773584906,31587.971698113208,19417.06603773585
2014-02-13,11637.58962264151,31366.202830188682,19266.693396226416
2014-02-14,11503.075471698114,31144.433962264156,19116.32075471698
2014-02-15,11368.561320754718,30922.665094339623,18965.94811320755
2014-02-16,11234.047169811322,30700.896226415094,18815.575471698114
2014-02-17,11099.533018867925,30479.12735849057,18665.202830188682
2014-02-18,10965.01886792453,30257.35849056604,18514.830188679247
2014-02-19,10830.504716981133,30035.589622641513,18364.45754716981
2014-02-20,10695.990566037735,29813.82075471698,18214.084905660377
2014-02-21,10561.47641509434,29592.051886792455,18063.71226415094
2014-02-22,10426.962264150943,29370.283018867925,17913.33962264151
2014-02-23,10292.448113207547,29148.514150943396,17762.966981132075
2014-02-24,10157.933962264151,28926.745283018867,17612.594339622643
2014-02-25,10023.419811320755,28704.976415094337,17462.221698113208
2014-02-26,9888.905660377357,28483.20754716981,17311.849056603773
2014-02-27,9754.39150943396,28261.438679245282,17161.47641509434
2014-02-28,9619.877358490565,28039.669811320753,17011.103773584906
2014-03-01,9485.363207547169,27817.900943396227,16860.73113207547
2014-03-02,9350.849056603773,27596.1320754717,16710.35849056604
2014-03-03,9216.334905660378,27374.36320754717,16559.985849056604
2014-03-04,9081.82075471698,27152.594339622643,16409.61320754717
2014-03-05,8947.306603773584,26930.82547169811,16259.240566037734
2014-03-06,8812.792452830188,26709.056603773584,16108.867924528302
2014-03-07,8678.278301886792,26487.287735849055,15958.495283018869
2014-03-08,8543.764150943396,26265.51886792453,15808.122641509433
2014-03-09,8409.25,26043.75,15657.75
2014-03-10,8274.735849056604,25821.981132075474,15507.377358490568
2014-03-11,8140.221698113208,25600.212264150945,15357.004716981131
2014-03-12,8005.707547169811,25378.443396226416,15206.632075471698
2014-03-13,7871.193396226416,25156.674528301886,15056.259433962266
2014-03-14,7736.67924528302,24934.90566037736,14905.886792452831
2014-03-15,7602.165094339623,24713.13679245283,14755.514150943396
2014-03-16,7467.6509433962265,24491.367924528302,14605.14150943396
2014-03-17,7333.13679245283,24269.599056603773,14454.76886792453
2014-03-18,7198.622641509434,24047.830188679247,14304.396226415096
2014-03-19,7064.108490566037,23826.061320754718,14154.02358490566
2014-03-20,6929.594339622642,23604.29245283019,14003.650943396227
2014-03-21,6795.080188679246,23382.523584905663,13853.278301886792
2014-03-22,6660.566037735849,23160.754716981133,13702.905660377359
2014-03-23,6526.051886792453,22938.985849056604,13552.533018867925
2014-03-24,6391.537735849057,22717.21698113208,13402.160377358492
2014-03-25,6257.023584905661,22495.448113207545,13251.787735849057
2014-03-26,6122.509433962265,22273.67924528302,13101.415094339623
2014-03-27,5987.995283018868,22051.91037735849,12951.042452830188
2014-03-28,5853.481132075472,21830.14150943396,12800.669811320755
2014-03-29,5718.9669811320755,21608.37264150943,12650.297169811322
2014-03-30,5584.4528301886785,21386.603773584906,12499.924528301886
2014-03-31,5449.938679245282,21164.834905660377,12349.551886792451
2014-04-01,5315.424528301886,20943.06603773585,12199.17924528302
2014-04-02,5180.91037735849,20721.29716981132,12048.806603773584
2014-04-03,5046.396226415094,20499.528301886792,11898.433962264151
2014-04-04,4911.882075471698,20277.759433962263,11748.061320754718
2014-04-05,4777.367924528302,20055.990566037737,11597.688679245282
2014-04-06,4642.853773584906,19834.221698113208,11447.316037735849
2014-04-07,4508.33962264151,19612.45283018868,11296.943396226416
2014-04-08,4373.825471698114,19390.683962264153,11146.57075471698
2014-04-09,4239.311320754717,19168.915094339623,10996.198113207549
2014-04-10,4104.7971698113215,18947.146226415094,10845.825471698114
2014-04-11,3970.2830188679245,18725.37735849057,10695.452830188678
2014-04-12,3835.7688679245284,18503.60849056604,10545.080188679247
2014-04-13,3701.2547169811323,18281.83962264151,10394.707547169812
2014-04-14,3566.740566037736,18060.07075471698,10244.334905660378
2014-04-15,3432.2264150943392,17838.301886792455,10093.962264150943
2014-04-16,3297.712264150943,17616.533018867925,9943.58962264151
2014-04-17,3163.198113207547,17394.764150943396,9793.216981132075
2014-04-18,3028.683962264151,17172.99528301887,9642.844339622643
2014-04-19,2894.169811320755,16951.22641509434,9492.471698113208
2014-04-20,2759.655660377359,16729.45754716981,9342.099056603774
2014-04-21,2625.1415094339627,16507.688679245282,9191.726415094341
2014-04-22,2490.6273584905666,16285.919811320757,9041.353773584906
2014-04-23,2356.1132075471696,16064.150943396226,8890.981132075472
2014-04-24,2221.5990566037735,15842.3820754717,8740.608490566037
2014-04-25,2087.0849056603774,15620.61320754717,8590.235849056604
2014-04-26,1952.5707547169814,15398.844339622641,8439.86320754717
2014-04-27,1818.0566037735848,15177.075471698114,8289.490566037735
2014-04-28,1683.542452830189,14955.306603773586,8139.117924528302
2014-04-29,1549.0283018867924,14733.537735849055,7988.745283018869
2014-04-30,1414.514150943396,14511.76886792453,7838.372641509434
2014-05-01,1280.0,14290.0,7688.0
2014-05-02,1261.639344262295,14571.180327868851,8267.295081967213
2014-05-03,1243.2786885245903,14852.360655737704,8846.590163934427
2014-05-04,1224.918032786885,15133.540983606556,9425.885245901638
2014-05-05,1206.5573770491803,15414.721311475409,10005.180327868853
2014-05-06,1188.1967213114754,15695.901639344262,10584.475409836065
2014-05-07,1169.8360655737704,15977.081967213115,11163.770491803278
2014-05-08,1151.4754098360656,16258.262295081968,11743.065573770491
2014-05-09,1133.1147540983607,16539.442622950817,12322.360655737704
2014-05-10,1114.7540983606557,16820.62295081967,12901.655737704918
2014-05-11,1096.3934426229507,17101.803278688523,13480.950819672129
2014-05-12,1078.0327868852457,17382.983606557376,14060.245901639344
2014-05-13,1059.672131147541,17664.16393442623,14639.540983606556
2014-05-14,1041.311475409836,17945.344262295082,15218.836065573769
2014-05-15,1022.9508196721312,18226.524590163935,15798.131147540982
2014-05-16,1004.5901639344262,18507.704918032785,16377.426229508197
2014-05-17,986.2295081967212,18788.885245901638,16956.72131147541
2014-05-18,967.8688524590162,19070.065573770487,17536.016393442624
2014-05-19,949.5081967213115,19351.245901639344,18115.311475409835
2014-05-20,931.1475409836065,19632.426229508194,18694.606557377047
2014-05-21,912.7868852459017,19913.606557377047,19273.90163934426
2014-05-22,894.4262295081967,20194.7868852459,19853.196721311477
2014-05-23,876.0655737704917,20475.967213114753,20432.491803278688
2014-05-24,857.7049180327867,20757.147540983606,21011.7868852459
2014-05-25,839.344262295082,21038.32786885246,21591.08196721311
2014-05-26,820.983606557377,21319.508196721312,22170.377049180326
2014-05-27,802.622950819672,21600.68852459016,22749.672131147538
2014-05-28,784.2622950819672,21881.868852459014,23328.967213114753
2014-05-29,765.9016393442622,22163.049180327867,23908.262295081964
2014-05-30,747.5409836065575,22444.22950819672,24487.557377049183
2014-05-31,729.1803278688525,22725.409836065573,25066.852459016394
2014-06-01,710.8196721311475,23006.590163934427,25646.147540983606
2014-06-02,692.4590163934425,23287.770491803276,26225.442622950817
2014-06-03,674.0983606557377,23568.95081967213,26804.73770491803
2014-06-04,655.7377049180328,23850.131147540982,27384.032786885244
2014-06-05,637.3770491803277,24131.311475409835,27963.32786885246
2014-06-06,619.0163934426229,24412.491803278688,28542.62295081967
2014-06-07,600.655737704918,24693.67213114754,29121.91803278689
2014-06-08,582.295081967213,24974.852459016387,29701.213114754093
2014-06-09,563.9344262295082,25256.03278688524,30280.50819672131
2014-06-10,545.5737704918032,25537.213114754097,30859.803278688523
2014-06-11,527.2131147540983,25818.39344262295,31439.098360655735
2014-06-12,508.85245901639337,26099.573770491803,32018.39344262295
2014-06-13,490.4918032786885,26380.754098360656,32597.688524590165
2014-06-14,472.1311475409836,26661.934426229505,33176.983606557376
2014-06-15,453.7704918032787,26943.11475409836,33756.27868852459
2014-06-16,435.40983606557376,27224.29508196721,34335.5737704918
2014-06-17,417.04918032786884,27505.475409836065,34914.86885245901
2014-06-18,398.68852459016387,27786.655737704918,35494.16393442622
2014-06-19,380.327868852459,28067.83606557377,36073.45901639345
2014-06-20,361.96721311475403,28349.01639344262,36652.75409836065
2014-06-21,343.60655737704917,28630.196721311477,37232.049180327864
2014-06-22,325.2459016393442,28911.377049180326,37811.344262295075
2014-06-23,306.88524590163934,29192.55737704918,38390.639344262294
2014-06-24,288.5245901639344,29473.737704918032,38969.93442622951
2014-06-25,270.1639344262295,29754.918032786885,39549.229508196724
2014-06-26,251.80327868852459,30036.098360655735,40128.52459016393
2014-06-27,233.44262295081967,30317.278688524588,40707.81967213114
2014-06-28,215.08196721311475,30598.45901639344,41287.11475409836
2014-06-29,196.72131147540983,30879.639344262294,41866.40983606558
2014-06-30,178.36065573770492,31160.819672131147,42445.70491803279
2014-07-01,160.0,31442.0,43025.0
2014-07-02,499.72826086956525,31787.054347826088,42989.239130434784
2014-07-03,839.4565217391305,32132.108695652176,42953.478260869575
2014-07-04,1179.184782608696,32477.163043478264,42917.71739130435
2014-07-05,1518.913043478261,32822.21739130435,42881.956521739135
2014-07-06,1858.6413043478262,33167.27173913044,42846.19565217391
2014-07-07,2198.369565217392,33512.32608695652,42810.4347826087
2014-07-08,2538.097826086957,33857.38043478261,42774.67391304348
2014-07-09,2877.826086956522,34202.4347826087,42738.913043478264
2014-07-10,3217.554347826087,34547.489130434784,42703.15217391305
2014-07-11,3557.2826086956525,34892.54347826087,42667.391304347824
2014-07-12,3897.010869565218,35237.59782608696,42631.630434782615
2014-07-13,4236.739130434784,35582.65217391305,42595.86956521739
2014-07-14,4576.467391304348,35927.706521739135,42560.108695652176
2014-07-15,4916.195652173914,36272.76086956522,42524.34782608696
2014-07-16,5255.923913043478,36617.815217391304,42488.58695652174
2014-07-17,5595.652173913044,36962.86956521739,42452.82608695653
2014-07-18,5935.38043478261,37307.92391304349,42417.06521739131
2014-07-19,6275.108695652174,37652.97826086957,42381.304347826095
2014-07-20,6614.83695652174,37998.032608695656,42345.54347826088
2014-07-21,6954.565217391305,38343.08695652174,42309.782608695656
2014-07-22,7294.29347826087,38688.14130434783,42274.02173913044
2014-07-23,7634.021739130436,39033.19565217392,42238.26086956522
2014-07-24,7973.75,39378.25,42202.5
2014-07-25,8313.478260869568,39723.304347826095,42166.73913043479
2014-07-26,8653.206521739132,40068.358695652176,42130.97826086957
2014-07-27,8992.934782608696,40413.41304347827,42095.21739130435
2014-07-28,9332.663043478262,40758.46739130435,42059.456521739135
2014-07-29,9672.391304347826,41103.52173913044,42023.69565217392
2014-07-30,10012.119565217392,41448.57608695653,41987.934782608696
2014-07-31,10351.847826086956,41793.63043478261,41952.17391304349
2014-08-01,10691.576086956524,42138.6847826087,41916.413043478264
2014-08-02,11031.304347826088,42483.739130434784,41880.65217391305
2014-08-03,11371.032608695654,42828.79347826088,41844.89130434783
2014-08-04,11710.76086956522,43173.84782608696,41809.13043478261
2014-08-05,12050.489130434782,43518.90217391305,41773.36956521739
2014-08-06,12390.217391304348,43863.956521739135,41737.608695652176
2014-08-07,12729.945652173916,44209.01086956522,41701.84782608696
2014-08-08,13069.67391304348,44554.06521739131,41666.08695652174
2014-08-09,13409.402173913044,44899.11956521739,41630.32608695653
2014-08-10,13749.13043478261,45244.17391304349,41594.56521739131
2014-08-11,14088.858695652176,45589.22826086957,41558.80434782609
2014-08-12,14428.58695652174,45934.282608695656,41523.04347826088
2014-08-13,14768.315217391306,46279.33695652174,41487.282608695656
2014-08-14,15108.043478260872,46624.39130434784,41451.52173913045
2014-08-15,15447.771739130436,46969.44565217392,41415.76086956522
2014-08-16,15787.5,47314.5,41380.0
2014-08-17,16127.228260869568,47659.554347826095,41344.239130434784
2014-08-18,16466.956521739135,48004.60869565218,41308.47826086957
2014-08-19,16806.684782608696,48349.66304347826,41272.71739130435
2014-08-20,17146.413043478264,48694.71739130435,41236.956521739135
2014-08-21,17486.141304347828,49039.77173913043,41201.19565217392
2014-08-22,17825.869565217392,49384.82608695653,41165.4347826087
2014-08-23,18165.597826086956,49729.88043478261,41129.67391304348
2014-08-24,18505.326086956524,50074.9347826087,41093.91304347827
2014-08-25,18845.054347826088,50419.98913043479,41058.152173913055
2014-08-26,19184.782608695652,50765.04347826087,41022.391304347824
2014-08-27,19524.51086956522,51110.09782608696,40986.630434782615
2014-08-28,19864.239130434784,51455.15217391305,40950.86956521739
2014-08-29,20203.96739130435,51800.206521739135,40915.108695652176
2014-08-30,20543.695652173912,52145.26086956522,40879.34782608696
2014-08-31,20883.42391304348,52490.31521739131,40843.58695652174
2014-09-01,21223.152173913048,52835.3695652174,40807.82608695653
2014-09-02,21562.88043478261,53180.42391304348,40772.065217391304
2014-09-03,21902.608695652176,53525.478260869575,40736.304347826095
2014-09-04,22242.33695652174,53870.532608695656,40700.54347826087
2014-09-05,22582.065217391308,54215.58695652175,40664.782608695656
2014-09-06,22921.79347826087,54560.64130434784,40629.02173913045
2014-09-07,23261.52173913044,54905.69565217392,40593.26086956522
2014-09-08,23601.250000000004,55250.75000000001,40557.5
2014-09-09,23940.978260869564,55595.80434782609,40521.739130434784
2014-09-10,24280.706521739135,55940.85869565218,40485.97826086957
2014-09-11,24620.434782608696,56285.913043478264,40450.21739130435
2014-09-12,24960.163043478264,56630.96739130435,40414.456521739135
2014-09-13,25299.89130434783,56976.02173913044,40378.69565217392
2014-09-14,25639.619565217392,57321.07608695653,40342.9347826087
2014-09-15,25979.34782608696,57666.130434782615,40307.17391304349
2014-09-16,26319.076086956524,58011.1847826087,40271.413043478264
2014-09-17,26658.804347826088,58356.239130434784,40235.65217391305
2014-09-18,26998.532608695652,58701.29347826087,40199.89130434783
2014-09-19,27338.26086956522,59046.34782608696,40164.13043478261
2014-09-20,27677.989130434788,59391.402173913055,40128.3695652174
2014-09-21,28017.71739130435,59736.456521739135,40092.608695652176
2014-09-22,28357.445652173916,60081.51086956523,40056.84782608696
2014-09-23,28697.17391304348,60426.565217391304,40021.08695652174
2014-09-24,29036.902173913048,60771.6195652174,39985.32608695653
2014-09-25,29376.63043478261,61116.67391304348,39949.56521739131
2014-09-26,29716.358695652176,61461.728260869575,39913.80434782609
2014-09-27,30056.086956521744,61806.78260869566,39878.04347826087
2014-09-28,30395.815217391308,62151.83695652175,39842.282608695656
2014-09-29,30735.54347826087,62496.89130434783,39806.52173913044
2014-09-30,31075.27173913044,62841.94565217392,39770.76086956522
2014-10-01,31415.0,63187.0,39735.0
2014-10-02,31271.933962264153,62940.650943396235,39573.8679245283
2014-10-03,31128.867924528302,62694.301886792455,39412.735849056604
2014-10-04,30985.801886792455,62447.95283018868,39251.60377358491
2014-10-05,30842.735849056604,62201.6037735849,39090.47169811321
2014-10-06,30699.669811320757,61955.25471698114,38929.33962264151
2014-10-07,30556.603773584906,61708.905660377364,38768.20754716981
2014-10-08,30413.53773584906,61462.556603773584,38607.07547169812
2014-10-09,30270.471698113208,61216.20754716981,38445.943396226416
2014-10-10,30127.40566037736,60969.85849056604,38284.81132075472
2014-10-11,29984.33962264151,60723.50943396227,38123.67924528302
2014-10-12,29841.273584905663,60477.160377358494,37962.54716981132
2014-10-13,29698.20754716981,60230.811320754714,37801.41509433962
2014-10-14,29555.141509433965,59984.46226415095,37640.28301886793
2014-10-15,29412.075471698114,59738.11320754717,37479.15094339623
2014-10-16,29269.009433962266,59491.7641509434,37318.01886792453
2014-10-17,29125.943396226416,59245.41509433962,37156.88679245283
2014-10-18,28982.87735849057,58999.06603773585,36995.75471698114
2014-10-19,28839.811320754718,58752.71698113208,36834.622641509435
2014-10-20,28696.74528301887,58506.367924528306,36673.49056603774
2014-10-21,28553.67924528302,58260.018867924526,36512.35849056604
2014-10-22,28410.613207547172,58013.66981132076,36351.22641509434
2014-10-23,28267.54716981132,57767.32075471698,36190.09433962264
2014-10-24,28124.481132075474,57520.971698113215,36028.96226415095
2014-10-25,27981.415094339623,57274.62264150944,35867.83018867925
2014-10-26,27838.349056603773,57028.273584905655,35706.698113207545
2014-10-27,27695.283018867925,56781.92452830189,35545.56603773585
2014-10-28,27552.216981132075,56535.57547169811,35384.43396226415
2014-10-29,27409.150943396227,56289.226415094345,35223.301886792455
2014-10-30,27266.084905660377,56042.87735849056,35062.16981132075
2014-10-31,27123.01886792453,55796.52830188679,34901.03773584906
2014-11-01,26979.95283018868,55550.17924528302,34739.90566037736
2014-11-02,26836.88679245283,55303.83018867925,34578.77358490566
2014-11-03,26693.82075471698,55057.481132075474,34417.64150943396
2014-11-04,26550.754716981133,54811.1320754717,34256.50943396226
2014-11-05,26407.688679245282,54564.78301886792,34095.377358490565
2014-11-06,26264.622641509435,54318.43396226416,33934.24528301887
2014-11-07,26121.556603773584,54072.08490566038,33773.11320754717
2014-11-08,25978.490566037737,53825.735849056604,33611.981132075474
2014-11-09,25835.424528301886,53579.38679245283,33450.84905660377
2014-11-10,25692.35849056604,53333.03773584906,33289.71698113208
2014-11-11,25549.29245283019,53086.688679245286,33128.58490566038
2014-11-12,25406.22641509434,52840.339622641506,32967.45283018868
2014-11-13,25263.16037735849,52593.99056603773,32806.32075471698
2014-11-14,25120.094339622643,52347.64150943397,32645.188679245286
2014-11-15,24977.028301886792,52101.29245283019,32484.056603773584
2014-11-16,24833.962264150945,51854.94339622642,32322.924528301886
2014-11-17,24690.896226415094,51608.594339622636,32161.79245283019
2014-11-18,24547.830188679247,51362.24528301887,32000.660377358494
2014-11-19,24404.764150943396,51115.8962264151,31839.528301886792
2014-11-20,24261.69811320755,50869.547169811325,31678.396226415098
2014-11-21,24118.632075471698,50623.198113207545,31517.264150943396
2014-11-22,23975.56603773585,50376.84905660377,31356.132075471698
2014-11-23,23832.5,50130.5,31195.0
2014-11-24,23689.433962264153,49884.150943396235,31033.867924528306
2014-11-25,23546.367924528302,49637.801886792455,30872.735849056604
2014-11-26,23403.301886792455,49391.45283018868,30711.603773584906
2014-11-27,23260.235849056604,49145.1037735849,30550.471698113208
2014-11-28,23117.169811320757,48898.75471698114,30389.339622641513
2014-11-29,22974.103773584906,48652.405660377364,30228.20754716981
2014-11-30,22831.03773584906,48406.056603773584,30067.075471698117
2014-12-01,22687.971698113208,48159.70754716981,29905.943396226416
2014-12-02,22544.90566037736,47913.35849056604,29744.811320754718
2014-12-03,22401.83962264151,47667.00943396227,29583.67924528302
2014-12-04,22258.773584905663,47420.660377358494,29422.547169811325
2014-12-05,22115.70754716981,47174.311320754714,29261.415094339623
2014-12-06,21972.641509433965,46927.96226415095,29100.283018867925
2014-12-07,21829.575471698114,46681.61320754717,28939.150943396227
2014-12-08,21686.509433962266,46435.2641509434,28778.018867924533
2014-12-09,21543.443396226416,46188.91509433962,28616.88679245283
2014-12-10,21400.37735849057,45942.56603773585,28455.754716981133
2014-12-11,21257.311320754718,45696.21698113208,28294.622641509435
2014-12-12,21114.245283018867,45449.8679245283,28133.490566037734
2014-12-13,20971.17924528302,45203.518867924526,27972.35849056604
2014-12-14,20828.11320754717,44957.16981132075,27811.22641509434
2014-12-15,20685.04716981132,44710.82075471698,27650.094339622643
2014-12-16,20541.98113207547,44464.47169811321,27488.96226415094
2014-12-17,20398.915094339623,44218.12264150944,27327.830188679247
2014-12-18,20255.849056603773,43971.773584905655,27166.698113207545
2014-12-19,20112.783018867925,43725.42452830189,27005.56603773585
2014-12-20,19969.71698113208,43479.07547169811,26844.43396226415
2014-12-21,19826.650943396227,43232.726415094345,26683.301886792455
2014-12-22,19683.584905660377,42986.37735849056,26522.169811320753
2014-12-23,19540.51886792453,42740.02830188679,26361.03773584906
2014-12-24,19397.45283018868,42493.67924528302,26199.90566037736
2014-12-25,19254.38679245283,42247.33018867925,26038.77358490566
2014-12-26,19111.32075471698,42000.981132075474,25877.64150943396
2014-12-27,18968.254716981133,41754.6320754717,25716.509433962266
2014-12-28,18825.188679245282,41508.28301886792,25555.377358490565
2014-12-29,18682.122641509435,41261.93396226416,25394.24528301887
2014-12-30,18539.056603773584,41015.58490566038,25233.11320754717
2014-12-31,18395.990566037737,40769.235849056604,25071.981132075474
2015-01-01,18252.924528301886,40522.88679245283,24910.849056603773
2015-01-02,18109.85849056604,40276.53773584906,24749.71698113208
2015-01-03,17966.79245283019,40030.188679245286,24588.584905660377
2015-01-04,17823.72641509434,39783.839622641506,24427.45283018868
2015-01-05,17680.66037735849,39537.49056603773,24266.32075471698
2015-01-06,17537.594339622643,39291.14150943397,24105.188679245286
2015-01-07,17394.528301886792,39044.79245283019,23944.056603773584
2015-01-08,17251.462264150945,38798.44339622642,23782.92452830189
2015-01-09,17108.396226415094,38552.094339622636,23621.79245283019
2015-01-10,16965.330188679247,38305.74528301887,23460.660377358494
2015-01-11,16822.264150943396,38059.3962264151,23299.528301886792
2015-01-12,16679.19811320755,37813.047169811325,23138.396226415098
2015-01-13,16536.132075471698,37566.698113207545,22977.264150943396
2015-01-14,16393.06603773585,37320.34905660377,22816.132075471698
2015-01-15,16250.0,37074.0,22655.0
2015-01-16,16106.933962264151,36827.65094339623,22493.867924528302
2015-01-17,15963.867924528302,36581.301886792455,22332.735849056604
2015-01-18,15820.801886792453,36334.95283018868,22171.60377358491
2015-01-19,15677.735849056604,36088.6037735849,22010.471698113208
2015-01-20,15534.669811320755,35842.25471698114,21849.33962264151
2015-01-21,15391.603773584906,35595.90566037736,21688.20754716981
2015-01-22,15248.537735849057,35349.556603773584,21527.075471698114
2015-01-23,15105.471698113208,35103.20754716981,21365.943396226416
2015-01-24,14962.405660377359,34856.85849056604,21204.811320754718
2015-01-25,14819.33962264151,34610.50943396226,21043.67924528302
2015-01-26,14676.27358490566,34364.160377358494,20882.54716981132
2015-01-27,14533.207547169812,34117.81132075472,20721.415094339623
2015-01-28,14390.141509433963,33871.46226415094,20560.283018867925
2015-01-29,14247.075471698114,33625.11320754717,20399.150943396227
2015-01-30,14104.009433962265,33378.764150943396,20238.01886792453
2015-01-31,13960.943396226416,33132.41509433962,20076.88679245283
2015-02-01,13817.877358490567,32886.06603773585,19915.75471698113
2015-02-02,13674.811320754718,32639.71698113208,19754.622641509435
2015-02-03,13531.745283018869,32393.367924528302,19593.490566037737
2015-02-04,13388.67924528302,32147.01886792453,19432.35849056604
2015-02-05,13245.61320754717,31900.669811320753,19271.22641509434
2015-02-06,13102.547169811322,31654.32075471698,19110.094339622643
2015-02-07,12959.481132075472,31407.97169811321,18948.962264150945
2015-02-08,12816.415094339623,31161.622641509435,18787.830188679247
2015-02-09,12673.349056603774,30915.273584905663,18626.69811320755
2015-02-10,12530.283018867925,30668.924528301886,18465.56603773585
2015-02-11,12387.216981132076,30422.575471698117,18304.433962264153
2015-02-12,12244.150943396227,30176.22641509434,18143.301886792455
2015-02-13,12101.084905660378,29929.87735849057,17982.169811320757
2015-02-14,11958.01886792453,29683.528301886792,17821.03773584906
2015-02-15,11814.95283018868,29437.17924528302,17659.90566037736
2015-02-16,11671.886792452831,29190.830188679247,17498.773584905663
2015-02-17,11528.820754716982,28944.481132075474,17337.641509433965
2015-02-18,11385.754716981133,28698.1320754717,17176.509433962266
2015-02-19,11242.688679245284,28451.783018867925,17015.37735849057
2015-02-20,11099.622641509433,28205.433962264153,16854.245283018867
2015-02-21,10956.556603773584,27959.084905660377,16693.11320754717
2015-02-22,10813.490566037735,27712.735849056604,16531.98113207547
2015-02-23,10670.424528301886,27466.386792452828,16370.849056603773
2015-02-24,10527.35849056604,27220.03773584906,16209.716981132075
2015-02-25,10384.292452830188,26973.68867924528,16048.584905660377
2015-02-26,10241.22641509434,26727.33962264151,15887.45283018868
2015-02-27,10098.16037735849,26480.990566037737,15726.32075471698
2015-02-28,9955.094339622641,26234.64150943396,15565.188679245282
2015-03-01,9812.028301886792,25988.29245283019,15404.056603773584
2015-03-02,9668.962264150943,25741.943396226416,15242.924528301886
2015-03-03,9525.896226415094,25495.594339622643,15081.792452830188
2015-03-04,9382.830188679245,25249.245283018867,14920.66037735849
2015-03-05,9239.764150943396,25002.896226415094,14759.528301886792
2015-03-06,9096.698113207547,24756.547169811318,14598.396226415094
2015-03-07,8953.632075471698,24510.198113207545,14437.264150943396
2015-03-08,8810.566037735849,24263.849056603773,14276.132075471698
2015-03-09,8667.5,24017.5,14115.0
2015-03-10,8524.433962264151,23771.150943396227,13953.867924528302
2015-03-11,8381.367924528302,23524.801886792455,13792.735849056604
2015-03-12,8238.301886792453,23278.452830188682,13631.603773584906
2015-03-13,8095.235849056604,23032.103773584906,13470.471698113208
2015-03-14,7952.169811320755,22785.75471698113,13309.33962264151
2015-03-15,7809.103773584906,22539.405660377357,13148.207547169812
2015-03-16,7666.037735849057,22293.056603773584,12987.075471698114
2015-03-17,7522.971698113208,22046.70754716981,12825.943396226416
2015-03-18,7379.905660377359,21800.35849056604,12664.811320754718
2015-03-19,7236.83962264151,21554.009433962266,12503.67924528302
2015-03-20,7093.773584905661,21307.660377358494,12342.547169811322
2015-03-21,6950.707547169812,21061.311320754718,12181.415094339623
2015-03-22,6807.641509433963,20814.962264150945,12020.283018867925
2015-03-23,6664.575471698114,20568.61320754717,11859.150943396227
2015-03-24,6521.509433962265,20322.264150943396,11698.01886792453
2015-03-25,6378.443396226416,20075.915094339623,11536.886792452831
2015-03-26,6235.377358490567,19829.56603773585,11375.754716981133
2015-03-27,6092.311320754717,19583.216981132075,11214.622641509433
2015-03-28,5949.245283018868,19336.867924528302,11053.490566037735
2015-03-29,5806.17924528302,19090.518867924526,10892.358490566037
2015-03-30,5663.1132075471705,18844.169811320753,10731.226415094341
2015-03-31,5520.047169811321,18597.82075471698,10570.094339622641
2015-04-01,5376.981132075472,18351.471698113208,10408.962264150943
2015-04-02,5233.915094339623,18105.122641509435,10247.830188679245
2015-04-03,5090.8490566037735,17858.773584905663,10086.698113207547
2015-04-04,4947.7830188679245,17612.424528301886,9925.566037735849
2015-04-05,4804.7169811320755,17366.075471698114,9764.433962264151
2015-04-06,4661.6509433962265,17119.726415094337,9603.301886792453
2015-04-07,4518.584905660377,16873.377358490565,9442.169811320755
2015-04-08,4375.518867924528,16627.028301886792,9281.037735849059
2015-04-09,4232.452830188679,16380.67924528302,9119.905660377359
2015-04-10,4089.3867924528304,16134.330188679247,8958.77358490566
2015-04-11,3946.3207547169814,15887.981132075472,8797.641509433963
2015-04-12,3803.2547169811323,15641.6320754717,8636.509433962265
