Country or Area,Year,Area,Sex,Age,Record Type,Reliability,Source Year,Value,Value Footnotes
Japan,2013,Total,Male,55 - 59,Estimate - de jure,"Final figure, complete",2014,3859000,"1,2,4"
Japan,2013,Total,Male,56,Estimate - de jure,"Final figure, complete",2015,732000,"1,2,4"
Japan,2013,Total,Male,57,Estimate - de jure,"Final figure, complete",2015,768000,"1,2,4"
Japan,2013,Total,Male,58,Estimate - de jure,"Final figure, complete",2015,794000,"1,2,4"
Japan,2013,Total,Male,59,Estimate - de jure,"Final figure, complete",2015,793000,"1,2,4"
Japan,2013,Total,Male,60,Estimate - de jure,"Final figure, complete",2015,838000,"1,2,4"
Japan,2013,Total,Male,60 - 64,Estimate - de jure,"Final figure, complete",2014,4804000,"1,2,4"
Japan,2013,Total,Male,61,Estimate - de jure,"Final figure, complete",2015,882000,"1,2,4"
Japan,2013,Total,Male,62,Estimate - de jure,"Final figure, complete",2015,932000,"1,2,4"
Japan,2013,Total,Male,63,Estimate - de jure,"Final figure, complete",2015,999000,"1,2,4"
Japan,2013,Total,Male,64,Estimate - de jure,"Final figure, complete",2015,1089000,"1,2,4"
Japan,2013,Total,Male,65,Estimate - de jure,"Final figure, complete",2015,1074000,"1,2,4"
Japan,2013,Total,Male,65 - 69,Estimate - de jure,"Final figure, complete",2014,4138000,"1,2,4"
Japan,2013,Total,Male,66,Estimate - de jure,"Final figure, complete",2015,1017000,"1,2,4"
Japan,2013,Total,Male,67,Estimate - de jure,"Final figure, complete",2015,628000,"1,2,4"
Japan,2013,Total,Male,68,Estimate - de jure,"Final figure, complete",2015,664000,"1,2,4"
Japan,2013,Total,Male,69,Estimate - de jure,"Final figure, complete",2015,800000,"1,2,4"
Japan,2013,Total,Male,70,Estimate - de jure,"Final figure, complete",2015,768000,"1,2,4"
Japan,2013,Total,Male,70 - 74,Estimate - de jure,"Final figure, complete",2014,3482000,"1,2,4"
Japan,2013,Total,Male,71,Estimate - de jure,"Final figure, complete",2015,780000,"1,2,4"
Japan,2013,Total,Male,72,Estimate - de jure,"Final figure, complete",2015,749000,"1,2,4"
Japan,2013,Total,Male,73,Estimate - de jure,"Final figure, complete",2015,669000,"1,2,4"
Japan,2013,Total,Male,74,Estimate - de jure,"Final figure, complete",2015,571000,"1,2,4"
Japan,2013,Total,Male,75,Estimate - de jure,"Final figure, complete",2015,594000,"1,2,4"
Japan,2013,Total,Male,75 - 79,Estimate - de jure,"Final figure, complete",2014,2775000,"1,2,4"
Japan,2013,Total,Male,76,Estimate - de jure,"Final figure, complete",2015,594000,"1,2,4"
Japan,2013,Total,Male,77,Estimate - de jure,"Final figure, complete",2015,576000,"1,2,4"
Japan,2013,Total,Male,78,Estimate - de jure,"Final figure, complete",2015,530000,"1,2,4"
Japan,2013,Total,Male,79,Estimate - de jure,"Final figure, complete",2015,478000,"1,2,4"
Japan,2013,Total,Male,80,Estimate - de jure,"Final figure, complete",2015,455000,"1,2,4"
Japan,2013,Total,Male,80 - 84,Estimate - de jure,"Final figure, complete",2014,1879000,"1,2,4"
Japan,2013,Total,Male,81,Estimate - de jure,"Final figure, complete",2015,421000,"1,2,4"
Japan,2013,Total,Male,82,Estimate - de jure,"Final figure, complete",2015,379000,"1,2,4"
Japan,2013,Total,Male,83,Estimate - de jure,"Final figure, complete",2015,335000,"1,2,4"
Japan,2013,Total,Male,84,Estimate - de jure,"Final figure, complete",2015,299000,"1,2,4"
Japan,2013,Total,Male,85,Estimate - de jure,"Final figure, complete",2015,265000,"1,2,4"
Japan,2013,Total,Male,85 +,Estimate - de jure,"Final figure, complete",2014,1302000,"1,2,4"
Japan,2013,Total,Male,86,Estimate - de jure,"Final figure, complete",2015,231000,"1,2,4"
Japan,2013,Total,Male,87,Estimate - de jure,"Final figure, complete",2015,198000,"1,2,4"
Japan,2013,Total,Male,88,Estimate - de jure,"Final figure, complete",2015,156000,"1,2,4"
Japan,2013,Total,Male,89,Estimate - de jure,"Final figure, complete",2015,120000,"1,2,4"
Japan,2013,Total,Male,90,Estimate - de jure,"Final figure, complete",2015,90000,"1,2,4"
Japan,2013,Total,Male,91,Estimate - de jure,"Final figure, complete",2015,70000,"1,2,4"
Japan,2013,Total,Male,92,Estimate - de jure,"Final figure, complete",2015,53000,"1,2,4"
Japan,2013,Total,Male,93,Estimate - de jure,"Final figure, complete",2015,43000,"1,2,4"
Japan,2013,Total,Male,94,Estimate - de jure,"Final figure, complete",2015,27000,"1,2,4"
Japan,2013,Total,Male,95,Estimate - de jure,"Final figure, complete",2015,21000,"1,2,4"
Japan,2013,Total,Male,96,Estimate - de jure,"Final figure, complete",2015,16000,"1,2,4"
Japan,2013,Total,Male,97,Estimate - de jure,"Final figure, complete",2015,12000,"1,2,4"
Japan,2013,Total,Male,98,Estimate - de jure,"Final figure, complete",2015,7000,"1,2,4"
Japan,2013,Total,Male,99,Estimate - de jure,"Final figure, complete",2015,5000,"1,2,4"
Japan,2013,Total,Female,Total,Estimate - de jure,"Final figure, complete",2014,65420000,"1,2,4"
Japan,2013,Total,Female,0,Estimate - de jure,"Final figure, complete",2015,508000,"1,2,4"
Japan,2013,Total,Female,0 - 4,Estimate - de jure,"Final figure, complete",2014,2557000,"1,2,4"
Japan,2013,Total,Female,1,Estimate - de jure,"Final figure, complete",2015,508000,"1,2,4"
Japan,2013,Total,Female,2,Estimate - de jure,"Final figure, complete",2015,519000,"1,2,4"
Japan,2013,Total,Female,3,Estimate - de jure,"Final figure, complete",2015,509000,"1,2,4"
Japan,2013,Total,Female,4,Estimate - de jure,"Final figure, complete",2015,510000,"1,2,4"
Japan,2013,Total,Female,5,Estimate - de jure,"Final figure, complete",2015,524000,"1,2,4"
Japan,2013,Total,Female,9-May,Estimate - de jure,"Final figure, complete",2014,2627000,"1,2,4"
Japan,2013,Total,Female,6,Estimate - de jure,"Final figure, complete",2015,522000,"1,2,4"
Japan,2013,Total,Female,7,Estimate - de jure,"Final figure, complete",2015,518000,"1,2,4"
Japan,2013,Total,Female,8,Estimate - de jure,"Final figure, complete",2015,517000,"1,2,4"
Japan,2013,Total,Female,9,Estimate - de jure,"Final figure, complete",2015,537000,"1,2,4"
Japan,2013,Total,Female,10,Estimate - de jure,"Final figure, complete",2015,545000,"1,2,4"
Japan,2013,Total,Female,14-Oct,Estimate - de jure,"Final figure, complete",2014,2839000,"1,2,4"
Japan,2013,Total,Female,11,Estimate - de jure,"Final figure, complete",2015,561000,"1,2,4"
Japan,2013,Total,Female,12,Estimate - de jure,"Final figure, complete",2015,568000,"1,2,4"
Japan,2013,Total,Female,13,Estimate - de jure,"Final figure, complete",2015,573000,"1,2,4"
Japan,2013,Total,Female,14,Estimate - de jure,"Final figure, complete",2015,576000,"1,2,4"
Japan,2013,Total,Female,15,Estimate - de jure,"Final figure, complete",2015,585000,"1,2,4"
Japan,2013,Total,Female,15 - 19,Estimate - de jure,"Final figure, complete",2014,2950000,"1,2,4"
Japan,2013,Total,Female,16,Estimate - de jure,"Final figure, complete",2015,583000,"1,2,4"
Japan,2013,Total,Female,17,Estimate - de jure,"Final figure, complete",2015,578000,"1,2,4"
Japan,2013,Total,Female,18,Estimate - de jure,"Final figure, complete",2015,599000,"1,2,4"
Japan,2013,Total,Female,19,Estimate - de jure,"Final figure, complete",2015,604000,"1,2,4"
Japan,2013,Total,Female,20,Estimate - de jure,"Final figure, complete",2015,595000,"1,2,4"
Japan,2013,Total,Female,20 - 24,Estimate - de jure,"Final figure, complete",2014,3042000,"1,2,4"
Japan,2013,Total,Female,21,Estimate - de jure,"Final figure, complete",2015,602000,"1,2,4"
Japan,2013,Total,Female,22,Estimate - de jure,"Final figure, complete",2015,598000,"1,2,4"
Japan,2013,Total,Female,23,Estimate - de jure,"Final figure, complete",2015,607000,"1,2,4"
Japan,2013,Total,Female,24,Estimate - de jure,"Final figure, complete",2015,621000,"1,2,4"
Japan,2013,Total,Female,25,Estimate - de jure,"Final figure, complete",2015,636000,"1,2,4"
Japan,2013,Total,Female,25 - 29,Estimate - de jure,"Final figure, complete",2014,3388000,"1,2,4"
Japan,2013,Total,Female,26,Estimate - de jure,"Final figure, complete",2015,652000,"1,2,4"
Japan,2013,Total,Female,27,Estimate - de jure,"Final figure, complete",2015,665000,"1,2,4"
Japan,2013,Total,Female,28,Estimate - de jure,"Final figure, complete",2015,695000,"1,2,4"
Japan,2013,Total,Female,29,Estimate - de jure,"Final figure, complete",2015,717000,"1,2,4"
Japan,2013,Total,Female,30,Estimate - de jure,"Final figure, complete",2015,726000,"1,2,4"
Japan,2013,Total,Female,30 - 34,Estimate - de jure,"Final figure, complete",2014,3782000,"1,2,4"
Japan,2013,Total,Female,31,Estimate - de jure,"Final figure, complete",2015,730000,"1,2,4"
Japan,2013,Total,Female,32,Estimate - de jure,"Final figure, complete",2015,738000,"1,2,4"
Japan,2013,Total,Female,33,Estimate - de jure,"Final figure, complete",2015,772000,"1,2,4"
Japan,2013,Total,Female,34,Estimate - de jure,"Final figure, complete",2015,791000,"1,2,4"
Japan,2013,Total,Female,35,Estimate - de jure,"Final figure, complete",2015,826000,"1,2,4"
Japan,2013,Total,Female,35 - 39,Estimate - de jure,"Final figure, complete",2014,4513000,"1,2,4"
Japan,2013,Total,Female,36,Estimate - de jure,"Final figure, complete",2015,846000,"1,2,4"
Japan,2013,Total,Female,37,Estimate - de jure,"Final figure, complete",2015,887000,"1,2,4"
Japan,2013,Total,Female,38,Estimate - de jure,"Final figure, complete",2015,929000,"1,2,4"
Japan,2013,Total,Female,39,Estimate - de jure,"Final figure, complete",2015,979000,"1,2,4"
Japan,2013,Total,Female,40,Estimate - de jure,"Final figure, complete",2015,999000,"1,2,4"
Japan,2013,Total,Female,40 - 44,Estimate - de jure,"Final figure, complete",2014,4756000,"1,2,4"
Japan,2013,Total,Female,41,Estimate - de jure,"Final figure, complete",2015,978000,"1,2,4"
Japan,2013,Total,Female,42,Estimate - de jure,"Final figure, complete",2015,955000,"1,2,4"
Japan,2013,Total,Female,43,Estimate - de jure,"Final figure, complete",2015,929000,"1,2,4"
Japan,2013,Total,Female,44,Estimate - de jure,"Final figure, complete",2015,918000,"1,2,4"
Japan,2013,Total,Female,45,Estimate - de jure,"Final figure, complete",2015,899000,"1,2,4"
Japan,2013,Total,Female,45 - 49,Estimate - de jure,"Final figure, complete",2014,4143000,"1,2,4"
Japan,2013,Total,Female,46,Estimate - de jure,"Final figure, complete",2015,895000,"1,2,4"
Japan,2013,Total,Female,47,Estimate - de jure,"Final figure, complete",2015,703000,"1,2,4"
Japan,2013,Total,Female,48,Estimate - de jure,"Final figure, complete",2015,869000,"1,2,4"
Japan,2013,Total,Female,49,Estimate - de jure,"Final figure, complete",2015,811000,"1,2,4"
Japan,2013,Total,Female,50,Estimate - de jure,"Final figure, complete",2015,794000,"1,2,4"
Japan,2013,Total,Female,50 - 54,Estimate - de jure,"Final figure, complete",2014,3858000,"1,2,4"
Japan,2013,Total,Female,51,Estimate - de jure,"Final figure, complete",2015,769000,"1,2,4"
Japan,2013,Total,Female,52,Estimate - de jure,"Final figure, complete",2015,757000,"1,2,4"
Japan,2013,Total,Female,53,Estimate - de jure,"Final figure, complete",2015,764000,"1,2,4"
Japan,2013,Total,Female,54,Estimate - de jure,"Final figure, complete",2015,779000,"1,2,4"
Japan,2013,Total,Female,55,Estimate - de jure,"Final figure, complete",2015,761000,"1,2,4"
Japan,2013,Total,Female,55 - 59,Estimate - de jure,"Final figure, complete",2014,3914000,"1,2,4"
Japan,2013,Total,Female,56,Estimate - de jure,"Final figure, complete",2015,740000,"1,2,4"
Japan,2013,Total,Female,57,Estimate - de jure,"Final figure, complete",2015,778000,"1,2,4"
Japan,2013,Total,Female,58,Estimate - de jure,"Final figure, complete",2015,805000,"1,2,4"
Japan,2013,Total,Female,59,Estimate - de jure,"Final figure, complete",2015,808000,"1,2,4"
Japan,2013,Total,Female,60,Estimate - de jure,"Final figure, complete",2015,862000,"1,2,4"
Japan,2013,Total,Female,60 - 64,Estimate - de jure,"Final figure, complete",2014,4993000,"1,2,4"
Japan,2013,Total,Female,61,Estimate - de jure,"Final figure, complete",2015,911000,"1,2,4"
Japan,2013,Total,Female,62,Estimate - de jure,"Final figure, complete",2015,967000,"1,2,4"
Japan,2013,Total,Female,63,Estimate - de jure,"Final figure, complete",2015,1042000,"1,2,4"
Japan,2013,Total,Female,64,Estimate - de jure,"Final figure, complete",2015,1143000,"1,2,4"
Japan,2013,Total,Female,65,Estimate - de jure,"Final figure, complete",2015,1136000,"1,2,4"
Japan,2013,Total,Female,65 - 69,Estimate - de jure,"Final figure, complete",2014,4472000,"1,2,4"
Japan,2013,Total,Female,66,Estimate - de jure,"Final figure, complete",2015,1079000,"1,2,4"
Japan,2013,Total,Female,67,Estimate - de jure,"Final figure, complete",2015,678000,"1,2,4"
Japan,2013,Total,Female,68,Estimate - de jure,"Final figure, complete",2015,732000,"1,2,4"
Japan,2013,Total,Female,69,Estimate - de jure,"Final figure, complete",2015,892000,"1,2,4"
Japan,2013,Total,Female,70,Estimate - de jure,"Final figure, complete",2015,863000,"1,2,4"
Japan,2013,Total,Female,70 - 74,Estimate - de jure,"Final figure, complete",2014,3997000,"1,2,4"
Japan,2013,Total,Female,71,Estimate - de jure,"Final figure, complete",2015,885000,"1,2,4"
Japan,2013,Total,Female,72,Estimate - de jure,"Final figure, complete",2015,858000,"1,2,4"
Japan,2013,Total,Female,73,Estimate - de jure,"Final figure, complete",2015,778000,"1,2,4"
Japan,2013,Total,Female,74,Estimate - de jure,"Final figure, complete",2015,676000,"1,2,4"
Japan,2013,Total,Female,75,Estimate - de jure,"Final figure, complete",2015,720000,"1,2,4"
Japan,2013,Total,Female,75 - 79,Estimate - de jure,"Final figure, complete",2014,3537000,"1,2,4"
Japan,2013,Total,Female,76,Estimate - de jure,"Final figure, complete",2015,735000,"1,2,4"
Japan,2013,Total,Female,77,Estimate - de jure,"Final figure, complete",2015,731000,"1,2,4"
Japan,2013,Total,Female,78,Estimate - de jure,"Final figure, complete",2015,694000,"1,2,4"
Japan,2013,Total,Female,79,Estimate - de jure,"Final figure, complete",2015,649000,"1,2,4"
Japan,2013,Total,Female,80,Estimate - de jure,"Final figure, complete",2015,642000,"1,2,4"
Japan,2013,Total,Female,80 - 84,Estimate - de jure,"Final figure, complete",2014,2867000,"1,2,4"
Japan,2013,Total,Female,81,Estimate - de jure,"Final figure, complete",2015,614000,"1,2,4"
Japan,2013,Total,Female,82,Estimate - de jure,"Final figure, complete",2015,578000,"1,2,4"
Japan,2013,Total,Female,83,Estimate - de jure,"Final figure, complete",2015,535000,"1,2,4"
Japan,2013,Total,Female,84,Estimate - de jure,"Final figure, complete",2015,505000,"1,2,4"
Japan,2013,Total,Female,85,Estimate - de jure,"Final figure, complete",2015,470000,"1,2,4"
Japan,2013,Total,Female,85 +,Estimate - de jure,"Final figure, complete",2014,3184000,"1,2,4"
Japan,2013,Total,Female,86,Estimate - de jure,"Final figure, complete",2015,434000,"1,2,4"
Japan,2013,Total,Female,87,Estimate - de jure,"Final figure, complete",2015,403000,"1,2,4"
Japan,2013,Total,Female,88,Estimate - de jure,"Final figure, complete",2015,351000,"1,2,4"
Japan,2013,Total,Female,89,Estimate - de jure,"Final figure, complete",2015,297000,"1,2,4"
Japan,2013,Total,Female,90,Estimate - de jure,"Final figure, complete",2015,259000,"1,2,4"
Japan,2013,Total,Female,91,Estimate - de jure,"Final figure, complete",2015,222000,"1,2,4"
Japan,2013,Total,Female,92,Estimate - de jure,"Final figure, complete",2015,185000,"1,2,4"
Japan,2013,Total,Female,93,Estimate - de jure,"Final figure, complete",2015,160000,"1,2,4"
Japan,2013,Total,Female,94,Estimate - de jure,"Final figure, complete",2015,107000,"1,2,4"
Japan,2013,Total,Female,95,Estimate - de jure,"Final figure, complete",2015,90000,"1,2,4"
Japan,2013,Total,Female,96,Estimate - de jure,"Final figure, complete",2015,71000,"1,2,4"
Japan,2013,Total,Female,97,Estimate - de jure,"Final figure, complete",2015,56000,"1,2,4"
Japan,2013,Total,Female,98,Estimate - de jure,"Final figure, complete",2015,37000,"1,2,4"
Japan,2013,Total,Female,99,Estimate - de jure,"Final figure, complete",2015,28000,"1,2,4"
Japan,2012,Total,Both Sexes,Total,Estimate - de jure,"Final figure, complete",2013,127561000,"1,2,4"
Japan,2012,Total,Both Sexes,0,Estimate - de jure,"Final figure, complete",2014,1044000,"1,2,4"
Japan,2012,Total,Both Sexes,0 - 4,Estimate - de jure,"Final figure, complete",2013,5279000,"1,2,4"
Japan,2012,Total,Both Sexes,1,Estimate - de jure,"Final figure, complete",2014,1067000,"1,2,4"
Japan,2012,Total,Both Sexes,2,Estimate - de jure,"Final figure, complete",2014,1044000,"1,2,4"
Japan,2012,Total,Both Sexes,3,Estimate - de jure,"Final figure, complete",2014,1045000,"1,2,4"
Japan,2012,Total,Both Sexes,4,Estimate - de jure,"Final figure, complete",2014,1073000,"1,2,4"
Japan,2012,Total,Both Sexes,5,Estimate - de jure,"Final figure, complete",2014,1069000,"1,2,4"
Japan,2012,Total,Both Sexes,9-May,Estimate - de jure,"Final figure, complete",2013,5436000,"1,2,4"
Japan,2012,Total,Both Sexes,6,Estimate - de jure,"Final figure, complete",2014,1061000,"1,2,4"
Japan,2012,Total,Both Sexes,7,Estimate - de jure,"Final figure, complete",2014,1059000,"1,2,4"
Japan,2012,Total,Both Sexes,8,Estimate - de jure,"Final figure, complete",2014,1099000,"1,2,4"
Japan,2012,Total,Both Sexes,9,Estimate - de jure,"Final figure, complete",2014,1118000,"1,2,4"
Japan,2012,Total,Both Sexes,10,Estimate - de jure,"Final figure, complete",2014,1149000,"1,2,4"
Japan,2012,Total,Both Sexes,14-Oct,Estimate - de jure,"Final figure, complete",2013,5883000,"1,2,4"
Japan,2012,Total,Both Sexes,11,Estimate - de jure,"Final figure, complete",2014,1165000,"1,2,4"
Japan,2012,Total,Both Sexes,12,Estimate - de jure,"Final figure, complete",2014,1177000,"1,2,4"
Japan,2012,Total,Both Sexes,13,Estimate - de jure,"Final figure, complete",2014,1179000,"1,2,4"
Japan,2012,Total,Both Sexes,14,Estimate - de jure,"Final figure, complete",2014,1198000,"1,2,4"
Japan,2012,Total,Both Sexes,15,Estimate - de jure,"Final figure, complete",2014,1193000,"1,2,4"
Japan,2012,Total,Both Sexes,15 - 19,Estimate - de jure,"Final figure, complete",2013,6064000,"1,2,4"
Japan,2012,Total,Both Sexes,16,Estimate - de jure,"Final figure, complete",2014,1185000,"1,2,4"
Japan,2012,Total,Both Sexes,17,Estimate - de jure,"Final figure, complete",2014,1221000,"1,2,4"
Japan,2012,Total,Both Sexes,18,Estimate - de jure,"Final figure, complete",2014,1234000,"1,2,4"
Japan,2012,Total,Both Sexes,19,Estimate - de jure,"Final figure, complete",2014,1216000,"1,2,4"
Japan,2012,Total,Both Sexes,20,Estimate - de jure,"Final figure, complete",2014,1234000,"1,2,4"
Japan,2012,Total,Both Sexes,20 - 24,Estimate - de jure,"Final figure, complete",2013,6303000,"1,2,4"
Japan,2012,Total,Both Sexes,21,Estimate - de jure,"Final figure, complete",2014,1221000,"1,2,4"
Japan,2012,Total,Both Sexes,22,Estimate - de jure,"Final figure, complete",2014,1242000,"1,2,4"
Japan,2012,Total,Both Sexes,23,Estimate - de jure,"Final figure, complete",2014,1270000,"1,2,4"
Japan,2012,Total,Both Sexes,24,Estimate - de jure,"Final figure, complete",2014,1304000,"1,2,4"
Japan,2012,Total,Both Sexes,25,Estimate - de jure,"Final figure, complete",2014,1335000,"1,2,4"
Japan,2012,Total,Both Sexes,25 - 29,Estimate - de jure,"Final figure, complete",2013,7109000,"1,2,4"
Japan,2012,Total,Both Sexes,26,Estimate - de jure,"Final figure, complete",2014,1360000,"1,2,4"
Japan,2012,Total,Both Sexes,27,Estimate - de jure,"Final figure, complete",2014,1416000,"1,2,4"
